inv|ai_agent_logs|table|16384
inv|ai_decisions|table|32768
inv|ai_workflow_state|table|16384
inv|cost_types|table|40960
inv|cycle_count_schedules|table|40960
inv|import_error_log|table|16384
inv|import_interface|table|24576
inv|inspection_plans|table|16384
inv|inspection_results|table|16384
inv|inv_cycle_counts|table|49152
inv|inv_onhand_balances|table|122880
inv|inv_reservations|table|40960
inv|inv_transaction_types|table|40960
inv|item_attributes|table|65536
inv|item_costs|table|16384
inv|lot_genealogy|table|24576
inv|lot_master|table|57344
inv|lot_onhand|table|57344
inv|lpn_contents|table|16384
inv|lpn_master|table|32768
inv|material_transactions|table|131072
inv|move_order_headers|table|24576
inv|move_order_lines|table|16384
inv|physical_inventory_headers|table|24576
inv|physical_inventory_lines|table|16384
inv|replenishment_rules|table|24576
inv|serial|table|40960
inv|serial_genealogy|table|16384
inv|transfer_order_lines|table|16384
inv|transfer_orders|table|24576
inv|v_aged_onhand|view|0
inv|v_cycle_count_dashboard|view|0
inv|v_inventory_valuation|view|0
inv|v_lot_expiration_alerts|view|0
inv|v_onhand_summary|view|0
inv|v_replenishment_candidates|view|0
inv|v_reservation_summary|view|0
inv|v_stock_by_warehouse|view|0
inv|v_transaction_history|view|0
inv|workflow_definitions|table|24576
inv|workflow_tasks|table|16384
log|__drizzle_migrations|table|24576
log|accessorial_charges|table|49152
log|accessorial_rate_lines|table|40960
log|ai_agent_logs|table|65536
log|ai_decisions|table|57344
log|ai_workflow_state|table|57344
log|carrier_addresses|table|32768
log|carrier_certifications|table|40960
log|carrier_contacts|table|32768
log|carrier_contracts|table|49152
log|carrier_edi_capabilities|table|40960
log|carrier_equipment|table|57344
log|carrier_equipment_types|table|40960
log|carrier_insurance|table|40960
log|carrier_performance|table|40960
log|carrier_service_levels|table|32768
log|carrier_services|table|40960
log|carriers|table|57344
log|certificates_of_origin|table|49152
log|claim_evidence|table|40960
log|claim_lines|table|40960
log|claims|table|81920
log|compliance_accidents|table|57344
log|compliance_dvir|table|65536
log|compliance_eld|table|49152
log|compliance_ifta|table|40960
log|compliance_violations|table|65536
log|container_seals|table|49152
log|containers|table|57344
log|customs_declaration_lines|table|49152
log|customs_declarations|table|65536
log|deliveries|table|73728
log|delivery_lines|table|40960
log|dispatches|table|73728
log|dock_appointments|table|57344
log|dock_doors|table|57344
log|document_distribution|table|40960
log|document_types|table|40960
log|documents|table|57344
log|driver_certifications|table|49152
log|driver_hos|table|65536
log|driver_payroll|table|49152
log|driver_training|table|49152
log|drivers|table|65536
log|equipment|table|65536
log|equipment_assignments|table|49152
log|equipment_tracking_devices|table|49152
log|equipment_types|table|49152
log|freight_audit|table|49152
log|freight_cost_allocations|table|49152
log|freight_cost_lines|table|40960
log|freight_costs|table|57344
log|freight_invoice_lines|table|40960
log|freight_invoices|table|81920
log|fuel_consumption|table|98304
log|fuel_surcharge_lines|table|24576
log|fuel_surcharge_tables|table|49152
log|fuel_transactions|table|57344
log|geofence_events|table|98304
log|gps_pings|table|139264
log|hazmat_classifications|table|40960
log|hazmat_incidents|table|57344
log|hazmat_packaging|table|32768
log|hazmat_segregation|table|40960
log|hs_codes|table|40960
log|incoterms|table|32768
log|insurance_policies|table|57344
log|interface_error_log|table|49152
log|interface_shipment_import|table|49152
log|kpi_definitions|table|49152
log|kpi_values|table|65536
log|lane_carriers|table|57344
log|lane_performance|table|40960
log|lanes|table|57344
log|load_costs|table|40960
log|load_legs|table|57344
log|load_lines|table|40960
log|load_stops|table|65536
log|loads|table|90112
log|milestone_achievements|table|57344
log|milestones|table|49152
log|mv_trip_optimization_status|matview|8192
log|pickup_lines|table|40960
log|pickups|table|73728
log|pod|table|57344
log|rate_chart_versions|table|49152
log|rate_charts|table|65536
log|rate_lines|table|57344
log|rate_zones|table|49152
log|route_alternatives|table|49152
log|route_stops|table|49152
log|routes|table|49152
log|shipment_appointments|table|57344
log|shipment_lines|table|40960
log|shipment_notes|table|40960
log|shipment_statuses|table|49152
log|shipment_types|table|40960
log|shipments|table|98304
log|temperature_events|table|65536
log|tender_cascade|table|65536
log|tender_responses|table|57344
log|tenders|table|73728
log|tracking_events|table|57344
log|trip_stops|table|49152
log|trips|table|73728
log|v_ai_orchestration|view|0
log|v_carrier_scorecard|view|0
log|v_cost_metrics|view|0
log|v_delivery_exceptions|view|0
log|v_dock_schedule|view|0
log|v_driver_hos_status|view|0
log|v_fleet_utilization|view|0
log|v_fuel_consumption|view|0
log|v_in_transit|view|0
log|v_load_profitability|view|0
log|v_on_time_delivery|view|0
log|v_open_claims|view|0
log|v_real_time_tracking|view|0
log|v_shipment_dashboard|view|0
log|v_trip_manifest|view|0
log|vehicle_assignments|table|49152
log|vehicle_inspections|table|49152
log|vehicle_maintenance|table|57344
log|vehicle_types|table|81920
log|vehicles|table|131072
log|workflow_approval_hierarchies|table|40960
log|workflow_approval_history|table|49152
log|workflow_definitions|table|49152
log|workflow_tasks|table|65536
log|yard_gate_transactions|table|49152
log|yard_inventory|table|57344
log|yard_locations|table|49152
mdm|__drizzle_migrations|table|24576
mdm|ai_agent_logs|table|32768
mdm|ai_workflow_state|table|57344
mdm|attribute_change_history|table|32768
mdm|attribute_groups|table|16384
mdm|attributes|table|24576
mdm|bom_alternate_designators|table|32768
mdm|bom_comparison_lines|table|16384
mdm|bom_comparisons|table|16384
mdm|bom_components|table|98304
mdm|bom_config_models|table|24576
mdm|bom_config_options|table|24576
mdm|bom_config_rules|table|24576
mdm|bom_coproducts|table|32768
mdm|bom_headers|table|114688
mdm|bom_phantoms|table|24576
mdm|bom_reference_designators|table|24576
mdm|bom_statuses|table|32768
mdm|bom_substitutes|table|32768
mdm|bom_types|table|32768
mdm|categories|table|90112
mdm|category_sets|table|32768
mdm|compliance_certificates|table|40960
mdm|compliance_declarations|table|32768
mdm|compliance_types|table|32768
mdm|component_supply_types|table|32768
mdm|cross_reference_types|table|32768
mdm|cross_references|table|49152
mdm|customer_items|table|40960
mdm|data_domains|table|16384
mdm|data_quality_results|table|40960
mdm|data_quality_rules|table|24576
mdm|document_assignments|table|32768
mdm|document_revisions|table|32768
mdm|document_types|table|32768
mdm|documents|table|40960
mdm|effectivity_rules|table|32768
mdm|eng_ecn_acknowledgments|table|24576
mdm|eng_ecns|table|32768
mdm|eng_eco_affected_orders|table|24576
mdm|eng_eco_revised_boms|table|40960
mdm|eng_eco_revised_items|table|40960
mdm|eng_eco_types|table|32768
mdm|eng_ecos|table|49152
mdm|eng_ecr_types|table|32768
mdm|eng_ecrs|table|57344
mdm|eng_impact_analysis|table|24576
mdm|image_assignments|table|32768
mdm|image_types|table|32768
mdm|images|table|24576
mdm|import_batches|table|24576
mdm|import_lines|table|40960
mdm|item_attribute_values|table|40960
mdm|item_category_assignments|table|90112
mdm|item_costs|table|32768
mdm|item_descriptions|table|32768
mdm|item_lifecycle_history|table|32768
mdm|item_org_attributes|table|32768
mdm|item_revisions|table|40960
mdm|item_statuses|table|32768
mdm|item_substances|table|24576
mdm|item_types|table|32768
mdm|item_uom_conversions|table|24576
mdm|items|table|172032
mdm|lifecycle_definitions|table|32768
mdm|lifecycle_phases|table|49152
mdm|packaging_levels|table|32768
mdm|pd_deliverables|table|24576
mdm|pd_ideas|table|24576
mdm|pd_milestones|table|32768
mdm|pd_projects|table|40960
mdm|pd_requirements|table|40960
mdm|pd_samples|table|40960
mdm|pd_specifications|table|32768
mdm|pd_stage_gates|table|32768
mdm|pd_tests|table|49152
mdm|price_list_lines|table|32768
mdm|price_lists|table|24576
mdm|restricted_substances|table|16384
mdm|saved_searches|table|16384
mdm|sku_colors|table|16384
mdm|sku_dimensions|table|65536
mdm|sku_sizes|table|16384
mdm|supplier_items|table|40960
mdm|supported_languages|table|32768
mdm|translations|table|40960
mdm|uom_classes|table|32768
mdm|uom_conversions|table|90112
mdm|uoms|table|49152
mdm|v_ai_orchestration_status|view|0
mdm|v_bom_explosion|view|0
mdm|v_bom_where_used|view|0
mdm|v_category_hierarchy|view|0
mdm|v_compliance_status|view|0
mdm|v_eco_pending_approval|view|0
mdm|v_ecr_open|view|0
mdm|v_effectivity_report|view|0
mdm|v_item_categories|view|0
mdm|v_item_lifecycle_status|view|0
mdm|v_item_master_summary|view|0
mdm|v_price_list_summary|view|0
mdm|v_product_development_status|view|0
mdm|v_uom_conversion_summary|view|0
mdm|value_set_values|table|32768
mdm|value_sets|table|16384
mdm|workflow_approvals|table|32768
mdm|workflow_definitions|table|24576
mdm|workflow_instances|table|40960
mes|__drizzle_migrations|table|24576
mes|job_orders|table|24576
mes|machine_telemetry|table|114688
mes|mes_ai_agent_logs|table|32768
mes|mes_ai_feature_store|table|32768
mes|mes_ai_model_registry|table|16384
mes|mes_ai_workflow_states|table|16384
mes|mes_alerts|table|114688
mes|mes_algorithms|table|16384
mes|mes_andon_boards|table|24576
mes|mes_andon_triggers|table|16384
mes|mes_batch_record_materials|table|8192
mes|mes_batch_record_steps|table|16384
mes|mes_batch_records|table|49152
mes|mes_crew_assignments|table|16384
mes|mes_crews|table|24576
mes|mes_crib_compartments|table|8192
mes|mes_crib_packing_results|table|8192
mes|mes_dashboard_oee_summary|view|0
mes|mes_dashboard_quality_alerts|view|0
mes|mes_dashboard_work_order_progress|view|0
mes|mes_delivery_requests|table|32768
mes|mes_delivery_routes|table|16384
mes|mes_digital_twin_models|table|16384
mes|mes_document_instances|table|16384
mes|mes_documents|table|24576
mes|mes_downtime_events|table|106496
mes|mes_downtime_reasons|table|40960
mes|mes_energy_meters|table|65536
mes|mes_energy_readings|table|106496
mes|mes_equipment|table|114688
mes|mes_equipment_assignments|table|32768
mes|mes_equipment_capabilities|table|8192
mes|mes_equipment_certifications|table|8192
mes|mes_equipment_classes|table|49152
mes|mes_equipment_connections|table|32768
mes|mes_equipment_data_points|table|40960
mes|mes_equipment_locations|table|49152
mes|mes_equipment_statuses|table|40960
mes|mes_equipment_types|table|49152
mes|mes_genealogy|table|147456
mes|mes_genealogy_snapshots|table|16384
mes|mes_instruction_acknowledgments|table|16384
mes|mes_instruction_versions|table|24576
mes|mes_instructions|table|81920
mes|mes_integration_connections|table|24576
mes|mes_integration_logs|table|32768
mes|mes_kpi_actuals|table|24576
mes|mes_kpi_definitions|table|65536
mes|mes_labor_assignments|table|8192
mes|mes_labor_time_collection|table|32768
mes|mes_line_balancing|table|8192
mes|mes_llm_configs|table|32768
mes|mes_machine_alarms|table|163840
mes|mes_machine_data_values|table|671744
mes|mes_machine_events|table|221184
mes|mes_machine_programs|table|16384
mes|mes_maintenance_history|table|16384
mes|mes_maintenance_parts|table|8192
mes|mes_maintenance_schedules|table|65536
mes|mes_maintenance_work_orders|table|65536
mes|mes_material_consumption|table|114688
mes|mes_material_issues|table|24576
mes|mes_material_returns|table|8192
mes|mes_ml_model_versions|table|24576
mes|mes_ml_models|table|65536
mes|mes_notifications|table|16384
mes|mes_oee_calculations|table|57344
mes|mes_oee_losses|table|24576
mes|mes_oee_targets|table|8192
mes|mes_operation_execution|table|98304
mes|mes_operation_steps|table|24576
mes|mes_operator_assignments|table|24576
mes|mes_operator_certifications|table|8192
mes|mes_operator_performance|table|8192
mes|mes_operator_schedules|table|24576
mes|mes_operator_skills|table|57344
mes|mes_operator_training|table|8192
mes|mes_operators|table|90112
mes|mes_optimization_problems|table|32768
mes|mes_optimization_results|table|24576
mes|mes_ortools_problems|table|32768
mes|mes_performance_actuals|table|24576
mes|mes_performance_metrics|table|16384
mes|mes_predictions|table|81920
mes|mes_production_cells|table|32768
mes|mes_production_lines|table|65536
mes|mes_prompt_templates|table|32768
mes|mes_quality_holds|table|32768
mes|mes_quality_inspections|table|98304
mes|mes_quality_spc_data|table|57344
mes|mes_resource_availability|table|16384
mes|mes_resource_costs|table|8192
mes|mes_resource_types|table|16384
mes|mes_resources|table|32768
mes|mes_scenarios|table|16384
mes|mes_schedule_results|table|49152
mes|mes_scheduling_problems|table|65536
mes|mes_scipy_analyses|table|16384
mes|mes_sensor_calibrations|table|32768
mes|mes_sensors|table|49152
mes|mes_shift_handovers|table|16384
mes|mes_shift_schedules|table|73728
mes|mes_shifts|table|40960
mes|mes_solver_configs|table|16384
mes|mes_station_assignments|table|8192
mes|mes_station_types|table|49152
mes|mes_stations|table|81920
mes|mes_tool_cribs|table|24576
mes|mes_tooling_assignments|table|8192
mes|mes_tooling_life_tracking|table|32768
mes|mes_tooling_master|table|98304
mes|mes_tooling_types|table|49152
mes|mes_vector_store_configs|table|32768
mes|mes_vector_store_documents|table|49152
mes|mes_work_center_calendars|table|32768
mes|mes_work_center_capacities|table|16384
mes|mes_work_center_constraints|table|16384
mes|mes_work_center_types|table|49152
mes|mes_work_centers|table|81920
mes|mes_work_order_execution|table|147456
mes|mes_work_order_holds|table|32768
mes|mes_work_order_signatures|table|16384
mes|mes_workflow_definitions|table|32768
mes|mes_workflow_executions|table|65536
mes|mv_machine_telemetry_latest|matview|40960
mes|v_work_center_status|view|0
mes|work_centers|table|49152
om|__drizzle_migrations|table|24576
om|ai_agent_logs|table|32768
om|ai_decisions|table|32768
om|ai_workflow_state|table|32768
om|customer_attributes|table|32768
om|import_error_log|table|16384
om|line_types|table|65536
om|om_headers|table|114688
om|om_lines|table|65536
om|om_shipments|table|40960
om|order_import_interface|table|40960
om|order_types|table|65536
om|shipment_tracking|table|32768
om|v_ai_orchestration_status|view|0
om|v_order_line_details|view|0
om|v_order_summary|view|0
om|v_so_summary|view|0
om|v_wms_task_queue|view|0
om|wms_callbacks|table|16384
om|wms_task_queue|table|40960
om|workflow_assignments|table|8192
om|workflow_definitions|table|49152
om|workflow_tasks|table|32768
po|__drizzle_migrations|table|24576
po|ai_agent_logs|table|32768
po|ai_decisions|table|32768
po|ai_workflow_state|table|24576
po|approval_hierarchies|table|73728
po|approval_history|table|40960
po|import_error_log|table|16384
po|import_interface|table|32768
po|invoice_lines|table|32768
po|invoices|table|49152
po|match_exceptions|table|32768
po|po_amendments|table|49152
po|po_approvals|table|32768
po|po_distributions|table|65536
po|po_headers|table|188416
po|po_lines|table|147456
po|po_releases|table|16384
po|po_shipments|table|131072
po|pr_approvals|table|81920
po|pr_distributions|table|65536
po|pr_headers|table|147456
po|pr_lines|table|114688
po|receiving_headers|table|57344
po|receiving_inspection|table|24576
po|receiving_lines|table|49152
po|receiving_returns|table|49152
po|rfq_headers|table|40960
po|rfq_lines|table|24576
po|rfq_quotation_lines|table|24576
po|rfq_quotations|table|32768
po|supplier_categories|table|65536
po|supplier_contacts|table|65536
po|supplier_performance|table|65536
po|v_ai_orchestration_status|view|0
po|v_approval_pending|view|0
po|v_po_line_details|view|0
po|v_po_shipment_details|view|0
po|v_po_summary|view|0
po|v_po_suppliers|view|0
po|v_supplier_performance|view|0
po|v_wms_receiving_queue|view|0
prod|__drizzle_migrations|table|24576
prod|ai_agent_logs|table|16384
prod|ai_decisions|table|32768
prod|ai_workflow_state|table|16384
prod|bom_components_ext|table|16384
prod|engineering_change_orders|table|24576
prod|import_error_log|table|16384
prod|import_interface|table|24576
prod|mps_entries|table|16384
prod|mrp_recommendations|table|16384
prod|mv_production_progress|matview|40960
prod|prod_work_orders|table|40960
prod|production_calendar|table|16384
prod|resources|table|24576
prod|routing_headers|table|24576
prod|routing_operations|table|24576
prod|v_work_order_status|view|0
prod|wip_movements|table|16384
prod|work_centers|table|40960
prod|work_order_operations|table|24576
prod|work_order_requirements|table|16384
prod|workflow_definitions|table|24576
prod|workflow_tasks|table|16384
public|_schema_migrations|table|24576
public|core.activities|table|16384
public|core.addresses|table|16384
public|core.bom_components|table|8192
public|core.bom_headers|table|16384
public|core.business_units|table|16384
public|core.calendar_events|table|16384
public|core.companies|table|16384
public|core.corporates|table|8192
public|core.countries|table|8192
public|core.currencies|table|8192
public|core.event_store|table|16384
public|core.item_categories|table|16384
public|core.items|table|24576
public|core.locations|table|8192
public|core.partners|table|24576
